passer,recipient,x,y,match_id
Daniel Olmo Carvajal,Lamine Yamal Nasraoui Ebana,100.9,42.2,3941018
Mikel Merino Zazón,Daniel Olmo Carvajal,67.1,23.7,3941018
Daniel Olmo Carvajal,Lamine Yamal Nasraoui Ebana,94.2,30.6,3941018
Robin Aime Robert Le Normand,Mikel Merino Zazón,57.0,28.9,3941018
Mikel Merino Zazón,Daniel Olmo Carvajal,73.8,31.0,3941018
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,89.8,27.1,3941018
Mikel Oyarzabal Ugarte,Daniel Olmo Carvajal,97.3,22.4,3941018
Aymeric Laporte,Rodrigo Hernández Cascante,28.4,18.6,3941018
Rodrigo Hernández Cascante,Unai Simón Mendibil,40.1,26.7,3941018
Unai Simón Mendibil,Aymeric Laporte,10.8,42.6,3941018
Aymeric Laporte,Unai Simón Mendibil,8.9,19.9,3941018
Unai Simón Mendibil,Robin Aime Robert Le Normand,7.2,40.2,3941018
Robin Aime Robert Le Normand,Unai Simón Mendibil,14.2,55.5,3941018
Unai Simón Mendibil,Aymeric Laporte,14.7,37.5,3941018
Aymeric Laporte,Rodrigo Hernández Cascante,27.0,16.8,3941018
Rodrigo Hernández Cascante,Alejandro Grimaldo García,37.6,19.9,3941018
Alejandro Grimaldo García,Aymeric Laporte,40.8,1.6,3941018
Aymeric Laporte,Unai Simón Mendibil,10.8,12.7,3941018
Unai Simón Mendibil,Mikel Merino Zazón,3.2,22.0,3941018
Mikel Merino Zazón,Rodrigo Hernández Cascante,38.1,18.1,3941018
Rodrigo Hernández Cascante,Alejandro Grimaldo García,29.7,20.5,3941018
Alejandro Grimaldo García,Mikel Merino Zazón,33.9,3.1,3941018
Mikel Merino Zazón,Nicholas Williams Arthuer,50.7,1.6,3941018
Nicholas Williams Arthuer,Mikel Oyarzabal Ugarte,85.7,23.1,3941018
Mikel Oyarzabal Ugarte,Jesús Navas González,117.9,19.6,3941018
Robin Aime Robert Le Normand,Jesús Navas González,77.9,76.9,3941018
Jesús Navas González,Rodrigo Hernández Cascante,88.4,75.9,3941018
Rodrigo Hernández Cascante,Alejandro Grimaldo García,84.7,63.8,3941018
Alejandro Grimaldo García,Aymeric Laporte,74.3,35.1,3941018
Aymeric Laporte,Rodrigo Hernández Cascante,62.6,42.8,3941018
Rodrigo Hernández Cascante,Alejandro Grimaldo García,71.9,47.8,3941018
Rodrigo Hernández Cascante,Daniel Olmo Carvajal,73.1,44.2,3941018
Daniel Olmo Carvajal,Mikel Oyarzabal Ugarte,79.6,46.3,3941018
Alejandro Grimaldo García,Jesús Navas González,33.2,5.8,3941018
Unai Simón Mendibil,Robin Aime Robert Le Normand,14.2,31.2,3941018
Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,23.0,46.8,3941018
Rodrigo Hernández Cascante,Daniel Olmo Carvajal,38.0,47.4,3941018
Daniel Olmo Carvajal,Jesús Navas González,53.8,48.3,3941018
Jesús Navas González,Lamine Yamal Nasraoui Ebana,56.6,75.3,3941018
Lamine Yamal Nasraoui Ebana,Jesús Navas González,64.4,77.2,3941018
Jesús Navas González,Robin Aime Robert Le Normand,57.0,74.5,3941018
Robin Aime Robert Le Normand,Aymeric Laporte,34.9,46.0,3941018
Aymeric Laporte,Unai Simón Mendibil,31.8,15.8,3941018
Unai Simón Mendibil,Robin Aime Robert Le Normand,15.0,34.7,3941018
Robin Aime Robert Le Normand,Unai Simón Mendibil,15.1,59.3,3941018
Unai Simón Mendibil,Aymeric Laporte,7.8,41.3,3941018
Aymeric Laporte,Mikel Merino Zazón,32.1,17.2,3941018
Mikel Merino Zazón,Rodrigo Hernández Cascante,42.8,7.6,3941018
Rodrigo Hernández Cascante,Alejandro Grimaldo García,57.2,9.7,3941018
Alejandro Grimaldo García,Mikel Merino Zazón,55.8,2.1,3941018
Mikel Merino Zazón,Unai Simón Mendibil,32.1,14.0,3941018
Unai Simón Mendibil,Mikel Merino Zazón,15.6,43.0,3941018
Mikel Merino Zazón,Lamine Yamal Nasraoui Ebana,48.2,59.3,3941018
Lamine Yamal Nasraoui Ebana,Aymeric Laporte,52.1,59.8,3941018
Aymeric Laporte,Rodrigo Hernández Cascante,46.8,25.5,3941018
Rodrigo Hernández Cascante,Aymeric Laporte,55.2,16.4,3941018
Aymeric Laporte,Mikel Merino Zazón,48.2,26.4,3941018
Mikel Merino Zazón,Daniel Olmo Carvajal,58.3,28.5,3941018
Daniel Olmo Carvajal,Nicholas Williams Arthuer,76.4,17.2,3941018
Lamine Yamal Nasraoui Ebana,Jesús Navas González,87.4,55.6,3941018
Jesús Navas González,Mikel Merino Zazón,88.9,76.8,3941018
Mikel Merino Zazón,Lamine Yamal Nasraoui Ebana,79.2,58.7,3941018
Lamine Yamal Nasraoui Ebana,Mikel Merino Zazón,81.6,72.8,3941018
Mikel Merino Zazón,Lamine Yamal Nasraoui Ebana,85.8,61.1,3941018
Lamine Yamal Nasraoui Ebana,Daniel Olmo Carvajal,104.2,52.3,3941018
Jesús Navas González,Robin Aime Robert Le Normand,54.7,80.0,3941018
Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,36.7,60.1,3941018
Rodrigo Hernández Cascante,Mikel Merino Zazón,67.2,40.8,3941018
Mikel Merino Zazón,Lamine Yamal Nasraoui Ebana,77.8,61.1,3941018
Rodrigo Hernández Cascante,Daniel Olmo Carvajal,39.0,73.9,3941018
Daniel Olmo Carvajal,Mikel Oyarzabal Ugarte,47.9,73.2,3941018
Mikel Merino Zazón,Lamine Yamal Nasraoui Ebana,91.6,50.9,3941018
Lamine Yamal Nasraoui Ebana,Daniel Olmo Carvajal,105.6,56.6,3941018
Lamine Yamal Nasraoui Ebana,Daniel Olmo Carvajal,117.0,75.3,3941018
Daniel Olmo Carvajal,Lamine Yamal Nasraoui Ebana,110.5,69.4,3941018
Jesús Navas González,Lamine Yamal Nasraoui Ebana,96.7,77.7,3941018
Lamine Yamal Nasraoui Ebana,Jesús Navas González,99.5,76.8,3941018
Alejandro Grimaldo García,Rodrigo Hernández Cascante,99.2,20.5,3941018
Robin Aime Robert Le Normand,Jesús Navas González,23.3,74.1,3941018
Martín Zubimendi Ibáñez,Ferrán Torres García,33.7,70.4,3930179
Ferrán Torres García,Jesús Navas González,37.6,79.2,3930179
Jesús Navas González,Daniel Vivian Moreno,29.2,80.0,3930179
Daniel Vivian Moreno,Jesús Navas González,17.8,74.0,3930179
Jesús Navas González,Alejandro Grimaldo García,40.5,77.0,3930179
Alejandro Grimaldo García,Aymeric Laporte,13.8,11.1,3930179
Aymeric Laporte,David Raya Martin,10.2,27.2,3930179
David Raya Martin,Martín Zubimendi Ibáñez,7.2,40.5,3930179
Martín Zubimendi Ibáñez,Aymeric Laporte,15.9,37.7,3930179
Aymeric Laporte,Daniel Vivian Moreno,8.8,21.4,3930179
Daniel Vivian Moreno,Jesús Navas González,9.6,58.5,3930179
Jesús Navas González,Ferrán Torres García,24.9,79.0,3930179
Mikel Merino Zazón,José Luis Sanmartín Mato,8.4,51.4,3930179
José Luis Sanmartín Mato,Jesús Navas González,50.1,78.4,3930179
Jesús Navas González,David Raya Martin,10.8,71.3,3930179
David Raya Martin,Aymeric Laporte,11.8,41.9,3930179
Aymeric Laporte,Daniel Vivian Moreno,46.6,25.2,3930179
Daniel Vivian Moreno,Aymeric Laporte,56.7,48.5,3930179
Aymeric Laporte,Mikel Oyarzabal Ugarte,62.1,27.3,3930179
Mikel Oyarzabal Ugarte,Alejandro Grimaldo García,79.3,3.3,3930179
Alejandro Grimaldo García,Aymeric Laporte,67.4,4.8,3930179
Aymeric Laporte,Daniel Vivian Moreno,65.0,27.0,3930179
Daniel Vivian Moreno,Jesús Navas González,70.9,56.2,3930179
Jesús Navas González,Daniel Vivian Moreno,70.7,77.0,3930179
Daniel Vivian Moreno,Aymeric Laporte,57.4,52.0,3930179
Aymeric Laporte,Alejandro Grimaldo García,67.6,30.4,3930179
Alejandro Grimaldo García,Ferrán Torres García,118.8,11.7,3930179
Martín Zubimendi Ibáñez,Ferrán Torres García,85.8,57.4,3930179
Daniel Vivian Moreno,Jesús Navas González,38.4,71.3,3930179
David Raya Martin,Aymeric Laporte,2.7,41.6,3930179
Aymeric Laporte,Daniel Vivian Moreno,23.5,31.8,3930179
Daniel Vivian Moreno,Daniel Olmo Carvajal,35.2,55.2,3930179
Daniel Olmo Carvajal,Daniel Vivian Moreno,54.6,45.5,3930179
Daniel Vivian Moreno,Aymeric Laporte,37.6,44.5,3930179
Aymeric Laporte,Daniel Vivian Moreno,49.5,31.8,3930179
Daniel Vivian Moreno,Jesús Navas González,57.8,55.0,3930179
Jesús Navas González,Daniel Vivian Moreno,72.0,78.0,3930179
Daniel Vivian Moreno,José Luis Sanmartín Mato,63.0,55.4,3930179
José Luis Sanmartín Mato,Jesús Navas González,76.5,56.0,3930179
Jesús Navas González,José Luis Sanmartín Mato,79.8,77.2,3930179
Daniel Vivian Moreno,Daniel Olmo Carvajal,79.1,63.4,3930179
Jesús Navas González,Daniel Vivian Moreno,64.1,80.0,3930179
Daniel Vivian Moreno,Aymeric Laporte,49.1,63.7,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,73.3,31.4,3930179
Martín Zubimendi Ibáñez,Aymeric Laporte,79.8,31.7,3930179
Aymeric Laporte,Mikel Merino Zazón,73.7,32.5,3930179
Mikel Merino Zazón,Martín Zubimendi Ibáñez,84.8,8.1,3930179
Martín Zubimendi Ibáñez,Daniel Vivian Moreno,78.5,32.0,3930179
Daniel Vivian Moreno,Jesús Navas González,66.5,46.6,3930179
Jesús Navas González,Daniel Vivian Moreno,85.3,78.4,3930179
Daniel Vivian Moreno,Aymeric Laporte,70.9,53.8,3930179
Aymeric Laporte,Ferrán Torres García,72.5,35.5,3930179
Jesús Navas González,Daniel Vivian Moreno,84.2,77.4,3930179
Daniel Vivian Moreno,David Raya Martin,53.9,74.0,3930179
David Raya Martin,Aymeric Laporte,31.1,45.5,3930179
Aymeric Laporte,Jesús Navas González,53.8,32.8,3930179
Mikel Oyarzabal Ugarte,Alejandro Grimaldo García,105.0,14.7,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,97.7,20.3,3930179
David Raya Martin,Aymeric Laporte,15.3,43.1,3930179
Aymeric Laporte,Daniel Vivian Moreno,23.1,39.9,3930179
Daniel Vivian Moreno,Martín Zubimendi Ibáñez,46.8,50.4,3930179
Martín Zubimendi Ibáñez,Daniel Olmo Carvajal,54.1,58.0,3930179
Daniel Olmo Carvajal,Daniel Vivian Moreno,66.0,59.3,3930179
Daniel Vivian Moreno,Alejandro Grimaldo García,51.7,44.7,3930179
Alejandro Grimaldo García,Aymeric Laporte,65.7,8.7,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,66.0,27.0,3930179
Martín Zubimendi Ibáñez,Jesús Navas González,74.1,71.3,3930179
Jesús Navas González,Martín Zubimendi Ibáñez,91.4,77.4,3930179
Martín Zubimendi Ibáñez,Daniel Vivian Moreno,77.9,73.2,3930179
Daniel Vivian Moreno,Martín Zubimendi Ibáñez,77.7,42.8,3930179
Martín Zubimendi Ibáñez,Aymeric Laporte,79.0,57.8,3930179
Aymeric Laporte,Mikel Oyarzabal Ugarte,73.9,19.8,3930179
Mikel Oyarzabal Ugarte,Mikel Merino Zazón,97.9,11.1,3930179
Mikel Merino Zazón,Alejandro Grimaldo García,92.4,26.4,3930179
Daniel Olmo Carvajal,Ferrán Torres García,79.3,65.9,3930179
Jesús Navas González,Mikel Merino Zazón,117.5,76.7,3930179
Alejandro Grimaldo García,Aymeric Laporte,120.0,0.1,3930179
Aymeric Laporte,José Luis Sanmartín Mato,97.1,7.6,3930179
Daniel Vivian Moreno,Aymeric Laporte,36.4,60.3,3930179
Aymeric Laporte,Daniel Vivian Moreno,29.7,41.6,3930179
Daniel Vivian Moreno,Aymeric Laporte,47.9,52.8,3930179
Aymeric Laporte,Daniel Olmo Carvajal,53.5,30.4,3930179
Daniel Olmo Carvajal,Ferrán Torres García,85.9,55.6,3930179
Jesús Navas González,Daniel Vivian Moreno,49.5,80.0,3930179
Daniel Vivian Moreno,Aymeric Laporte,33.8,63.7,3930179
Aymeric Laporte,Alejandro Grimaldo García,41.3,21.1,3930179
Alejandro Grimaldo García,Aymeric Laporte,57.4,7.0,3930179
Aymeric Laporte,Daniel Vivian Moreno,56.0,23.3,3930179
Daniel Vivian Moreno,Jesús Navas González,52.7,47.5,3930179
Jesús Navas González,Aymeric Laporte,66.3,71.8,3930179
Aymeric Laporte,Alejandro Grimaldo García,56.6,28.2,3930179
Alejandro Grimaldo García,Aymeric Laporte,64.4,14.1,3930179
Aymeric Laporte,Daniel Vivian Moreno,56.8,25.5,3930179
Daniel Vivian Moreno,Aymeric Laporte,53.1,43.9,3930179
Aymeric Laporte,Alejandro Grimaldo García,57.1,25.0,3930179
Alejandro Grimaldo García,Aymeric Laporte,68.5,16.1,3930179
Aymeric Laporte,Alejandro Grimaldo García,56.3,19.3,3930179
Daniel Vivian Moreno,Martín Zubimendi Ibáñez,42.1,52.5,3930179
Martín Zubimendi Ibáñez,Aymeric Laporte,56.3,49.6,3930179
Aymeric Laporte,Mikel Merino Zazón,46.7,35.5,3930179
Mikel Merino Zazón,Alejandro Grimaldo García,66.6,22.2,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,99.3,3.0,3930179
Mikel Merino Zazón,Martín Zubimendi Ibáñez,82.6,5.1,3930179
Mikel Oyarzabal Ugarte,José Luis Sanmartín Mato,39.8,26.8,3930179
José Luis Sanmartín Mato,Alejandro Grimaldo García,45.9,6.0,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,25.1,5.1,3930179
Mikel Merino Zazón,Daniel Vivian Moreno,27.3,19.2,3930179
Daniel Vivian Moreno,Martín Zubimendi Ibáñez,35.4,57.4,3930179
Martín Zubimendi Ibáñez,Jesús Navas González,51.7,64.5,3930179
Jesús Navas González,Ferrán Torres García,97.7,77.2,3930179
Ferrán Torres García,Jesús Navas González,103.5,64.7,3930179
Mikel Merino Zazón,Alejandro Grimaldo García,59.8,33.3,3930179
Alejandro Grimaldo García,Martín Zubimendi Ibáñez,47.5,26.2,3930179
Martín Zubimendi Ibáñez,Daniel Olmo Carvajal,54.7,42.1,3930179
Daniel Olmo Carvajal,Martín Zubimendi Ibáñez,65.7,46.3,3930179
Martín Zubimendi Ibáñez,Daniel Olmo Carvajal,64.1,35.2,3930179
Daniel Olmo Carvajal,Ferrán Torres García,64.9,52.6,3930179
Ferrán Torres García,Daniel Olmo Carvajal,80.4,78.2,3930179
Daniel Olmo Carvajal,Aymeric Laporte,69.0,48.8,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,68.8,30.0,3930179
Martín Zubimendi Ibáñez,Ferrán Torres García,70.9,45.9,3930179
Ferrán Torres García,Aymeric Laporte,77.3,48.3,3930179
Aymeric Laporte,Alejandro Grimaldo García,62.8,10.1,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,83.6,2.8,3930179
Daniel Olmo Carvajal,Ferrán Torres García,80.1,27.4,3930179
Ferrán Torres García,Jesús Navas González,82.6,41.1,3930179
Jesús Navas González,Daniel Vivian Moreno,66.8,78.0,3930179
Daniel Vivian Moreno,Aymeric Laporte,61.2,49.3,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,76.3,30.2,3930179
Martín Zubimendi Ibáñez,Alejandro Grimaldo García,82.0,32.6,3930179
Alejandro Grimaldo García,Mikel Oyarzabal Ugarte,87.8,3.8,3930179
Mikel Oyarzabal Ugarte,Aymeric Laporte,96.1,4.6,3930179
Aymeric Laporte,Daniel Vivian Moreno,78.5,17.7,3930179
Daniel Vivian Moreno,Daniel Olmo Carvajal,74.3,41.9,3930179
Daniel Olmo Carvajal,Jesús Navas González,70.3,57.4,3930179
Jesús Navas González,Daniel Vivian Moreno,77.5,77.8,3930179
Daniel Vivian Moreno,Mikel Merino Zazón,57.6,50.7,3930179
Mikel Merino Zazón,Daniel Vivian Moreno,67.1,42.5,3930179
Daniel Vivian Moreno,Martín Zubimendi Ibáñez,57.1,47.7,3930179
Martín Zubimendi Ibáñez,Aymeric Laporte,63.0,44.7,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,53.8,22.5,3930179
Martín Zubimendi Ibáñez,Mikel Merino Zazón,71.2,24.6,3930179
Mikel Merino Zazón,Aymeric Laporte,69.0,12.7,3930179
Aymeric Laporte,Daniel Vivian Moreno,56.6,25.8,3930179
Daniel Vivian Moreno,Daniel Olmo Carvajal,69.8,51.8,3930179
Daniel Olmo Carvajal,José Luis Sanmartín Mato,99.1,61.0,3930179
Daniel Vivian Moreno,Martín Zubimendi Ibáñez,62.4,64.8,3930179
Martín Zubimendi Ibáñez,Ferrán Torres García,72.3,62.3,3930179
Aymeric Laporte,Mikel Oyarzabal Ugarte,70.4,48.8,3930179
Mikel Oyarzabal Ugarte,Daniel Olmo Carvajal,90.6,53.4,3930179
Daniel Vivian Moreno,Mikel Merino Zazón,41.9,66.1,3930179
Mikel Merino Zazón,Daniel Olmo Carvajal,48.9,58.6,3930179
Daniel Olmo Carvajal,Alejandro Grimaldo García,87.8,41.3,3930179
Mikel Merino Zazón,Alejandro Grimaldo García,102.7,27.8,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,98.5,27.2,3930179
Mikel Merino Zazón,José Luis Sanmartín Mato,100.5,19.5,3930179
Daniel Vivian Moreno,José Luis Sanmartín Mato,10.0,66.9,3930179
Aymeric Laporte,Mikel Oyarzabal Ugarte,16.2,17.1,3930179
Mikel Oyarzabal Ugarte,Mikel Merino Zazón,27.2,4.8,3930179
Mikel Merino Zazón,Daniel Olmo Carvajal,29.2,12.7,3930179
Alejandro Grimaldo García,Aymeric Laporte,52.7,3.6,3930179
Aymeric Laporte,Daniel Vivian Moreno,33.2,21.4,3930179
Daniel Vivian Moreno,Aymeric Laporte,43.3,45.5,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,50.5,26.8,3930179
Martín Zubimendi Ibáñez,Mikel Merino Zazón,62.2,36.9,3930179
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,83.4,9.8,3930179
Mikel Oyarzabal Ugarte,José Luis Sanmartín Mato,110.8,11.3,3930179
Alejandro Grimaldo García,Daniel Vivian Moreno,120.0,0.1,3930179
Martín Zubimendi Ibáñez,Jesús Navas González,72.3,28.4,3930179
Jesús Navas González,Daniel Vivian Moreno,65.0,54.6,3930179
Daniel Vivian Moreno,Aymeric Laporte,63.4,53.6,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,58.4,31.8,3930179
Martín Zubimendi Ibáñez,Daniel Vivian Moreno,54.7,44.1,3930179
Daniel Vivian Moreno,Daniel Olmo Carvajal,64.6,53.8,3930179
Daniel Olmo Carvajal,Ferrán Torres García,91.8,56.0,3930179
Ferrán Torres García,Martín Zubimendi Ibáñez,105.0,6.2,3930179
Martín Zubimendi Ibáñez,Daniel Vivian Moreno,88.6,20.3,3930179
Daniel Vivian Moreno,Daniel Olmo Carvajal,77.5,38.7,3930179
Daniel Olmo Carvajal,Ferrán Torres García,83.6,5.1,3930179
Alejandro Grimaldo García,Aymeric Laporte,63.2,9.0,3930179
Aymeric Laporte,José Luis Sanmartín Mato,31.1,13.5,3930179
Martín Zubimendi Ibáñez,Mikel Merino Zazón,33.8,30.6,3930179
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,63.0,50.6,3930179
Daniel Vivian Moreno,José Luis Sanmartín Mato,22.9,53.8,3930179
Aymeric Laporte,David Raya Martin,7.0,32.4,3930179
David Raya Martin,Mikel Oyarzabal Ugarte,7.7,39.2,3930179
David Raya Martin,Martín Zubimendi Ibáñez,15.4,35.2,3930179
Martín Zubimendi Ibáñez,David Raya Martin,24.9,43.9,3930179
David Raya Martin,Aymeric Laporte,14.5,38.3,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,19.9,22.4,3930179
Martín Zubimendi Ibáñez,David Raya Martin,37.8,33.9,3930179
David Raya Martin,Aymeric Laporte,15.3,38.7,3930179
Aymeric Laporte,Jesús Navas González,48.3,23.2,3930179
Jesús Navas González,Ferrán Torres García,72.5,75.3,3930179
Ferrán Torres García,Jesús Navas González,77.3,77.5,3930179
Jesús Navas González,Daniel Vivian Moreno,77.5,80.0,3930179
Daniel Vivian Moreno,Aymeric Laporte,63.0,59.9,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,73.9,27.2,3930179
Martín Zubimendi Ibáñez,Mikel Merino Zazón,80.1,37.1,3930179
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,92.8,26.4,3930179
Mikel Oyarzabal Ugarte,Mikel Merino Zazón,118.0,8.2,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,77.3,7.3,3930179
Mikel Merino Zazón,Aymeric Laporte,81.7,5.1,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,68.5,11.7,3930179
Martín Zubimendi Ibáñez,Daniel Vivian Moreno,78.7,32.6,3930179
Daniel Vivian Moreno,Jesús Navas González,78.7,56.2,3930179
Jesús Navas González,José Luis Sanmartín Mato,117.5,70.5,3930179
Mikel Oyarzabal Ugarte,Aymeric Laporte,101.3,4.8,3930179
Mikel Merino Zazón,Daniel Olmo Carvajal,44.9,42.8,3930179
Daniel Olmo Carvajal,Ferrán Torres García,67.2,59.4,3930179
Ferrán Torres García,Alejandro Grimaldo García,120.0,0.1,3930179
Alejandro Grimaldo García,Ferrán Torres García,109.4,3.6,3930179
Ferrán Torres García,Mikel Oyarzabal Ugarte,98.3,15.9,3930179
Mikel Oyarzabal Ugarte,Martín Zubimendi Ibáñez,91.4,78.6,3930179
Martín Zubimendi Ibáñez,Daniel Olmo Carvajal,57.9,56.9,3930179
Daniel Olmo Carvajal,David Raya Martin,55.7,30.6,3930179
David Raya Martin,Aymeric Laporte,29.5,45.8,3930179
Aymeric Laporte,Alejandro Grimaldo García,31.6,27.0,3930179
Alejandro Grimaldo García,Aymeric Laporte,43.0,8.7,3930179
Aymeric Laporte,Daniel Vivian Moreno,27.5,20.1,3930179
Daniel Vivian Moreno,Jesús Navas González,27.8,53.0,3930179
Jesús Navas González,Daniel Olmo Carvajal,64.9,57.4,3930179
Daniel Olmo Carvajal,Jesús Navas González,71.2,52.8,3930179
Jesús Navas González,Mikel Merino Zazón,64.2,38.3,3930179
Mikel Merino Zazón,Ferrán Torres García,83.0,15.3,3930179
Ferrán Torres García,Martín Zubimendi Ibáñez,97.9,5.7,3930179
Martín Zubimendi Ibáñez,Jesús Navas González,84.8,23.8,3930179
Jesús Navas González,Daniel Olmo Carvajal,114.8,63.1,3930179
Daniel Olmo Carvajal,Mikel Oyarzabal Ugarte,105.3,50.7,3930179
Martín Zubimendi Ibáñez,José Luis Sanmartín Mato,49.7,53.4,3930179
Jesús Navas González,Ferrán Torres García,30.0,80.0,3930179
Daniel Vivian Moreno,Mikel Merino Zazón,22.5,65.1,3930179
Mikel Merino Zazón,David Raya Martin,34.6,63.4,3930179
David Raya Martin,Daniel Vivian Moreno,5.4,33.6,3930179
Daniel Vivian Moreno,Mikel Merino Zazón,47.5,54.8,3930179
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,72.7,21.7,3930179
Mikel Oyarzabal Ugarte,Mikel Merino Zazón,100.2,12.5,3930179
Mikel Merino Zazón,Alejandro Grimaldo García,92.8,14.1,3930179
Alejandro Grimaldo García,Ferrán Torres García,111.6,4.4,3930179
Daniel Olmo Carvajal,Jesús Navas González,38.4,62.1,3930179
Jesús Navas González,Daniel Vivian Moreno,30.0,78.2,3930179
Daniel Vivian Moreno,Martín Zubimendi Ibáñez,13.8,63.4,3930179
Martín Zubimendi Ibáñez,Daniel Olmo Carvajal,30.2,55.0,3930179
Daniel Olmo Carvajal,Alejandro Grimaldo García,44.3,43.3,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,66.5,6.8,3930179
Mikel Merino Zazón,Mikel Oyarzabal Ugarte,63.2,16.3,3930179
Mikel Oyarzabal Ugarte,Mikel Merino Zazón,73.9,23.6,3930179
Mikel Merino Zazón,Martín Zubimendi Ibáñez,67.2,21.7,3930179
Martín Zubimendi Ibáñez,Mikel Merino Zazón,71.2,31.4,3930179
Mikel Merino Zazón,Alejandro Grimaldo García,68.2,10.3,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,78.2,3.0,3930179
Mikel Merino Zazón,Aymeric Laporte,69.3,13.5,3930179
Aymeric Laporte,Martín Zubimendi Ibáñez,67.4,26.2,3930179
Martín Zubimendi Ibáñez,Alejandro Grimaldo García,76.1,28.7,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,90.2,4.4,3930179
Mikel Merino Zazón,Alejandro Grimaldo García,101.1,4.4,3930179
Alejandro Grimaldo García,Mikel Merino Zazón,111.6,0.1,3930179
Mikel Merino Zazón,Alejandro Grimaldo García,110.5,6.2,3930179
Alejandro Grimaldo García,Martín Zubimendi Ibáñez,109.9,4.0,3930179
Martín Zubimendi Ibáñez,Daniel Vivian Moreno,86.4,6.8,3930179
Daniel Vivian Moreno,Jesús Navas González,67.9,42.9,3930179
Jesús Navas González,Martín Zubimendi Ibáñez,79.0,71.5,3930179
Martín Zubimendi Ibáñez,Mikel Merino Zazón,85.6,34.9,3930179
Mikel Merino Zazón,José Luis Sanmartín Mato,99.9,26.8,3930179
Mikel Merino Zazón,Martín Zubimendi Ibáñez,97.9,23.6,3930179
Martín Zubimendi Ibáñez,Alejandro Grimaldo García,93.1,14.7,3930179
Alejandro Grimaldo García,Ferrán Torres García,116.4,7.3,3930179
Aymeric Laporte,David Raya Martin,34.6,6.8,3930179
David Raya Martin,Daniel Vivian Moreno,15.3,36.3,3930179
Daniel Vivian Moreno,Jesús Navas González,38.1,55.0,3930179
Jesús Navas González,Aymeric Laporte,52.2,54.4,3930179
Aymeric Laporte,David Raya Martin,33.6,38.7,3930179
David Raya Martin,José Luis Sanmartín Mato,15.9,39.9,3930179
Ferrán Torres García,Martín Zubimendi Ibáñez,73.7,62.6,3930179
